Mark, Long Call Profit, Short Call Profit, Long Put Profit, Short Put Profit, Net Profit
186.05999999997576,81.05999999997576,-81.05999999997576,5.0,5.0,10.0
186.06999999997575,81.06999999997575,-81.06999999997575,5.0,5.0,10.0
186.07999999997574,81.07999999997574,-81.07999999997574,5.0,5.0,10.0
186.08999999997573,81.08999999997573,-81.08999999997573,5.0,5.0,10.0
186.09999999997572,81.09999999997572,-81.09999999997572,5.0,5.0,10.0
186.1099999999757,81.10999999997571,-81.10999999997571,5.0,5.0,10.0
186.1199999999757,81.1199999999757,-81.1199999999757,5.0,5.0,10.0
186.1299999999757,81.1299999999757,-81.1299999999757,5.0,5.0,10.0
186.1399999999757,81.13999999997569,-81.13999999997569,5.0,5.0,10.0
186.14999999997568,81.14999999997568,-81.14999999997568,5.0,5.0,10.0
186.15999999997567,81.15999999997567,-81.15999999997567,5.0,5.0,10.0
186.16999999997566,81.16999999997566,-81.16999999997566,5.0,5.0,10.0
186.17999999997565,81.17999999997565,-81.17999999997565,5.0,5.0,10.0
186.18999999997564,81.18999999997564,-81.18999999997564,5.0,5.0,10.0
186.19999999997563,81.19999999997563,-81.19999999997563,5.0,5.0,10.0
186.20999999997562,81.20999999997562,-81.20999999997562,5.0,5.0,10.0
186.2199999999756,81.21999999997561,-81.21999999997561,5.0,5.0,10.0
186.2299999999756,81.2299999999756,-81.2299999999756,5.0,5.0,10.0
186.2399999999756,81.2399999999756,-81.2399999999756,5.0,5.0,10.0
186.24999999997559,81.24999999997559,-81.24999999997559,5.0,5.0,10.0
186.25999999997558,81.25999999997558,-81.25999999997558,5.0,5.0,10.0
186.26999999997557,81.26999999997557,-81.26999999997557,5.0,5.0,10.0
186.27999999997556,81.27999999997556,-81.27999999997556,5.0,5.0,10.0
186.28999999997555,81.28999999997555,-81.28999999997555,5.0,5.0,10.0
186.29999999997554,81.29999999997554,-81.29999999997554,5.0,5.0,10.0
186.30999999997553,81.30999999997553,-81.30999999997553,5.0,5.0,10.0
186.31999999997552,81.31999999997552,-81.31999999997552,5.0,5.0,10.0
186.3299999999755,81.32999999997551,-81.32999999997551,5.0,5.0,10.0
186.3399999999755,81.3399999999755,-81.3399999999755,5.0,5.0,10.0
186.3499999999755,81.3499999999755,-81.3499999999755,5.0,5.0,10.0
186.35999999997549,81.35999999997549,-81.35999999997549,5.0,5.0,10.0
186.36999999997548,81.36999999997548,-81.36999999997548,5.0,5.0,10.0
186.37999999997547,81.37999999997547,-81.37999999997547,5.0,5.0,10.0
186.38999999997546,81.38999999997546,-81.38999999997546,5.0,5.0,10.0
186.39999999997545,81.39999999997545,-81.39999999997545,5.0,5.0,10.0
186.40999999997544,81.40999999997544,-81.40999999997544,5.0,5.0,10.0
186.41999999997543,81.41999999997543,-81.41999999997543,5.0,5.0,10.0
186.42999999997542,81.42999999997542,-81.42999999997542,5.0,5.0,10.0
186.4399999999754,81.43999999997541,-81.43999999997541,5.0,5.0,10.0
186.4499999999754,81.4499999999754,-81.4499999999754,5.0,5.0,10.0
186.4599999999754,81.4599999999754,-81.4599999999754,5.0,5.0,10.0
186.46999999997539,81.46999999997539,-81.46999999997539,5.0,5.0,10.0
186.47999999997538,81.47999999997538,-81.47999999997538,5.0,5.0,10.0
186.48999999997537,81.48999999997537,-81.48999999997537,5.0,5.0,10.0
186.49999999997536,81.49999999997536,-81.49999999997536,5.0,5.0,10.0
186.50999999997535,81.50999999997535,-81.50999999997535,5.0,5.0,10.0
186.51999999997534,81.51999999997534,-81.51999999997534,5.0,5.0,10.0
186.52999999997533,81.52999999997533,-81.52999999997533,5.0,5.0,10.0
186.53999999997532,81.53999999997532,-81.53999999997532,5.0,5.0,10.0
186.5499999999753,81.54999999997531,-81.54999999997531,5.0,5.0,10.0
186.5599999999753,81.5599999999753,-81.5599999999753,5.0,5.0,10.0
186.5699999999753,81.5699999999753,-81.5699999999753,5.0,5.0,10.0
186.57999999997529,81.57999999997529,-81.57999999997529,5.0,5.0,10.0
186.58999999997528,81.58999999997528,-81.58999999997528,5.0,5.0,10.0
186.59999999997527,81.59999999997527,-81.59999999997527,5.0,5.0,10.0
186.60999999997526,81.60999999997526,-81.60999999997526,5.0,5.0,10.0
186.61999999997525,81.61999999997525,-81.61999999997525,5.0,5.0,10.0
186.62999999997524,81.62999999997524,-81.62999999997524,5.0,5.0,10.0
186.63999999997523,81.63999999997523,-81.63999999997523,5.0,5.0,10.0
186.64999999997522,81.64999999997522,-81.64999999997522,5.0,5.0,10.0
186.6599999999752,81.65999999997521,-81.65999999997521,5.0,5.0,10.0
186.6699999999752,81.6699999999752,-81.6699999999752,5.0,5.0,10.0
186.6799999999752,81.6799999999752,-81.6799999999752,5.0,5.0,10.0
186.68999999997519,81.68999999997519,-81.68999999997519,5.0,5.0,10.0
186.69999999997518,81.69999999997518,-81.69999999997518,5.0,5.0,10.0
186.70999999997517,81.70999999997517,-81.70999999997517,5.0,5.0,10.0
186.71999999997516,81.71999999997516,-81.71999999997516,5.0,5.0,10.0
186.72999999997515,81.72999999997515,-81.72999999997515,5.0,5.0,10.0
186.73999999997514,81.73999999997514,-81.73999999997514,5.0,5.0,10.0
186.74999999997513,81.74999999997513,-81.74999999997513,5.0,5.0,10.0
186.75999999997512,81.75999999997512,-81.75999999997512,5.0,5.0,10.0
186.7699999999751,81.76999999997511,-81.76999999997511,5.0,5.0,10.0
186.7799999999751,81.7799999999751,-81.7799999999751,5.0,5.0,10.0
186.7899999999751,81.7899999999751,-81.7899999999751,5.0,5.0,10.0
186.79999999997509,81.79999999997509,-81.79999999997509,5.0,5.0,10.0
186.80999999997508,81.80999999997508,-81.80999999997508,5.0,5.0,10.0
186.81999999997507,81.81999999997507,-81.81999999997507,5.0,5.0,10.0
186.82999999997506,81.82999999997506,-81.82999999997506,5.0,5.0,10.0
186.83999999997505,81.83999999997505,-81.83999999997505,5.0,5.0,10.0
186.84999999997504,81.84999999997504,-81.84999999997504,5.0,5.0,10.0
186.85999999997503,81.85999999997503,-81.85999999997503,5.0,5.0,10.0
186.86999999997502,81.86999999997502,-81.86999999997502,5.0,5.0,10.0
186.879999999975,81.87999999997501,-81.87999999997501,5.0,5.0,10.0
186.889999999975,81.889999999975,-81.889999999975,5.0,5.0,10.0
186.899999999975,81.899999999975,-81.899999999975,5.0,5.0,10.0
186.90999999997499,81.90999999997499,-81.90999999997499,5.0,5.0,10.0
186.91999999997498,81.91999999997498,-81.91999999997498,5.0,5.0,10.0
186.92999999997497,81.92999999997497,-81.92999999997497,5.0,5.0,10.0
186.93999999997496,81.93999999997496,-81.93999999997496,5.0,5.0,10.0
186.94999999997495,81.94999999997495,-81.94999999997495,5.0,5.0,10.0
186.95999999997494,81.95999999997494,-81.95999999997494,5.0,5.0,10.0
186.96999999997493,81.96999999997493,-81.96999999997493,5.0,5.0,10.0
186.97999999997492,81.97999999997492,-81.97999999997492,5.0,5.0,10.0
186.9899999999749,81.98999999997491,-81.98999999997491,5.0,5.0,10.0
186.9999999999749,81.9999999999749,-81.9999999999749,5.0,5.0,10.0
187.0099999999749,82.0099999999749,-82.0099999999749,5.0,5.0,10.0
187.01999999997489,82.01999999997489,-82.01999999997489,5.0,5.0,10.0
187.02999999997488,82.02999999997488,-82.02999999997488,5.0,5.0,10.0
187.03999999997487,82.03999999997487,-82.03999999997487,5.0,5.0,10.0
187.04999999997486,82.04999999997486,-82.04999999997486,5.0,5.0,10.0
187.05999999997485,82.05999999997485,-82.05999999997485,5.0,5.0,10.0
187.06999999997484,82.06999999997484,-82.06999999997484,5.0,5.0,10.0
187.07999999997483,82.07999999997483,-82.07999999997483,5.0,5.0,10.0
187.08999999997482,82.08999999997482,-82.08999999997482,5.0,5.0,10.0
187.0999999999748,82.09999999997481,-82.09999999997481,5.0,5.0,10.0
187.1099999999748,82.1099999999748,-82.1099999999748,5.0,5.0,10.0
187.1199999999748,82.1199999999748,-82.1199999999748,5.0,5.0,10.0
187.12999999997479,82.12999999997479,-82.12999999997479,5.0,5.0,10.0
187.13999999997478,82.13999999997478,-82.13999999997478,5.0,5.0,10.0
187.14999999997477,82.14999999997477,-82.14999999997477,5.0,5.0,10.0
187.15999999997476,82.15999999997476,-82.15999999997476,5.0,5.0,10.0
187.16999999997475,82.16999999997475,-82.16999999997475,5.0,5.0,10.0
187.17999999997474,82.17999999997474,-82.17999999997474,5.0,5.0,10.0
187.18999999997473,82.18999999997473,-82.18999999997473,5.0,5.0,10.0
187.19999999997472,82.19999999997472,-82.19999999997472,5.0,5.0,10.0
187.2099999999747,82.20999999997471,-82.20999999997471,5.0,5.0,10.0
187.2199999999747,82.2199999999747,-82.2199999999747,5.0,5.0,10.0
187.2299999999747,82.2299999999747,-82.2299999999747,5.0,5.0,10.0
187.23999999997469,82.23999999997469,-82.23999999997469,5.0,5.0,10.0
187.24999999997468,82.24999999997468,-82.24999999997468,5.0,5.0,10.0
187.25999999997467,82.25999999997467,-82.25999999997467,5.0,5.0,10.0
187.26999999997466,82.26999999997466,-82.26999999997466,5.0,5.0,10.0
187.27999999997465,82.27999999997465,-82.27999999997465,5.0,5.0,10.0
187.28999999997464,82.28999999997464,-82.28999999997464,5.0,5.0,10.0
187.29999999997463,82.29999999997463,-82.29999999997463,5.0,5.0,10.0
187.30999999997462,82.30999999997462,-82.30999999997462,5.0,5.0,10.0
187.3199999999746,82.31999999997461,-82.31999999997461,5.0,5.0,10.0
187.3299999999746,82.3299999999746,-82.3299999999746,5.0,5.0,10.0
187.3399999999746,82.3399999999746,-82.3399999999746,5.0,5.0,10.0
187.34999999997459,82.34999999997459,-82.34999999997459,5.0,5.0,10.0
187.35999999997458,82.35999999997458,-82.35999999997458,5.0,5.0,10.0
187.36999999997457,82.36999999997457,-82.36999999997457,5.0,5.0,10.0
187.37999999997456,82.37999999997456,-82.37999999997456,5.0,5.0,10.0
187.38999999997455,82.38999999997455,-82.38999999997455,5.0,5.0,10.0
187.39999999997454,82.39999999997454,-82.39999999997454,5.0,5.0,10.0
187.40999999997453,82.40999999997453,-82.40999999997453,5.0,5.0,10.0
187.41999999997452,82.41999999997452,-82.41999999997452,5.0,5.0,10.0
187.4299999999745,82.42999999997451,-82.42999999997451,5.0,5.0,10.0
187.4399999999745,82.4399999999745,-82.4399999999745,5.0,5.0,10.0
187.4499999999745,82.4499999999745,-82.4499999999745,5.0,5.0,10.0
187.45999999997449,82.45999999997449,-82.45999999997449,5.0,5.0,10.0
187.46999999997448,82.46999999997448,-82.46999999997448,5.0,5.0,10.0
187.47999999997447,82.47999999997447,-82.47999999997447,5.0,5.0,10.0
187.48999999997446,82.48999999997446,-82.48999999997446,5.0,5.0,10.0
187.49999999997445,82.49999999997445,-82.49999999997445,5.0,5.0,10.0
187.50999999997444,82.50999999997444,-82.50999999997444,5.0,5.0,10.0
187.51999999997443,82.51999999997443,-82.51999999997443,5.0,5.0,10.0
187.52999999997442,82.52999999997442,-82.52999999997442,5.0,5.0,10.0
187.5399999999744,82.53999999997441,-82.53999999997441,5.0,5.0,10.0
187.5499999999744,82.5499999999744,-82.5499999999744,5.0,5.0,10.0
187.5599999999744,82.5599999999744,-82.5599999999744,5.0,5.0,10.0
187.56999999997439,82.56999999997439,-82.56999999997439,5.0,5.0,10.0
187.57999999997438,82.57999999997438,-82.57999999997438,5.0,5.0,10.0
187.58999999997437,82.58999999997437,-82.58999999997437,5.0,5.0,10.0
187.59999999997436,82.59999999997436,-82.59999999997436,5.0,5.0,10.0
187.60999999997435,82.60999999997435,-82.60999999997435,5.0,5.0,10.0
187.61999999997434,82.61999999997434,-82.61999999997434,5.0,5.0,10.0
187.62999999997433,82.62999999997433,-82.62999999997433,5.0,5.0,10.0
187.63999999997432,82.63999999997432,-82.63999999997432,5.0,5.0,10.0
187.6499999999743,82.64999999997431,-82.64999999997431,5.0,5.0,10.0
187.6599999999743,82.6599999999743,-82.6599999999743,5.0,5.0,10.0
187.6699999999743,82.6699999999743,-82.6699999999743,5.0,5.0,10.0
187.67999999997429,82.67999999997429,-82.67999999997429,5.0,5.0,10.0
187.68999999997428,82.68999999997428,-82.68999999997428,5.0,5.0,10.0
187.69999999997427,82.69999999997427,-82.69999999997427,5.0,5.0,10.0
187.70999999997426,82.70999999997426,-82.70999999997426,5.0,5.0,10.0
187.71999999997425,82.71999999997425,-82.71999999997425,5.0,5.0,10.0
187.72999999997424,82.72999999997424,-82.72999999997424,5.0,5.0,10.0
187.73999999997423,82.73999999997423,-82.73999999997423,5.0,5.0,10.0
187.74999999997422,82.74999999997422,-82.74999999997422,5.0,5.0,10.0
187.7599999999742,82.75999999997421,-82.75999999997421,5.0,5.0,10.0
187.7699999999742,82.7699999999742,-82.7699999999742,5.0,5.0,10.0
187.7799999999742,82.7799999999742,-82.7799999999742,5.0,5.0,10.0
187.78999999997419,82.78999999997419,-82.78999999997419,5.0,5.0,10.0
187.79999999997418,82.79999999997418,-82.79999999997418,5.0,5.0,10.0
187.80999999997417,82.80999999997417,-82.80999999997417,5.0,5.0,10.0
187.81999999997416,82.81999999997416,-82.81999999997416,5.0,5.0,10.0
187.82999999997415,82.82999999997415,-82.82999999997415,5.0,5.0,10.0
187.83999999997414,82.83999999997414,-82.83999999997414,5.0,5.0,10.0
187.84999999997413,82.84999999997413,-82.84999999997413,5.0,5.0,10.0
187.85999999997412,82.85999999997412,-82.85999999997412,5.0,5.0,10.0
187.8699999999741,82.86999999997411,-82.86999999997411,5.0,5.0,10.0
187.8799999999741,82.8799999999741,-82.8799999999741,5.0,5.0,10.0
187.8899999999741,82.8899999999741,-82.8899999999741,5.0,5.0,10.0
187.89999999997409,82.89999999997409,-82.89999999997409,5.0,5.0,10.0
187.90999999997408,82.90999999997408,-82.90999999997408,5.0,5.0,10.0
187.91999999997407,82.91999999997407,-82.91999999997407,5.0,5.0,10.0
187.92999999997406,82.92999999997406,-82.92999999997406,5.0,5.0,10.0
187.93999999997405,82.93999999997405,-82.93999999997405,5.0,5.0,10.0
187.94999999997404,82.94999999997404,-82.94999999997404,5.0,5.0,10.0
187.95999999997403,82.95999999997403,-82.95999999997403,5.0,5.0,10.0
187.96999999997402,82.96999999997402,-82.96999999997402,5.0,5.0,10.0
187.979999999974,82.97999999997401,-82.97999999997401,5.0,5.0,10.0
187.989999999974,82.989999999974,-82.989999999974,5.0,5.0,10.0
187.999999999974,82.999999999974,-82.999999999974,5.0,5.0,10.0
188.00999999997399,83.00999999997399,-83.00999999997399,5.0,5.0,10.0
188.01999999997398,83.01999999997398,-83.01999999997398,5.0,5.0,10.0
188.02999999997397,83.02999999997397,-83.02999999997397,5.0,5.0,10.0
188.03999999997396,83.03999999997396,-83.03999999997396,5.0,5.0,10.0
188.04999999997395,83.04999999997395,-83.04999999997395,5.0,5.0,10.0
188.05999999997394,83.05999999997394,-83.05999999997394,5.0,5.0,10.0
188.06999999997393,83.06999999997393,-83.06999999997393,5.0,5.0,10.0
188.07999999997392,83.07999999997392,-83.07999999997392,5.0,5.0,10.0
188.0899999999739,83.08999999997391,-83.08999999997391,5.0,5.0,10.0
188.0999999999739,83.0999999999739,-83.0999999999739,5.0,5.0,10.0
188.1099999999739,83.1099999999739,-83.1099999999739,5.0,5.0,10.0
188.11999999997388,83.11999999997388,-83.11999999997388,5.0,5.0,10.0
188.12999999997388,83.12999999997388,-83.12999999997388,5.0,5.0,10.0
188.13999999997387,83.13999999997387,-83.13999999997387,5.0,5.0,10.0
188.14999999997386,83.14999999997386,-83.14999999997386,5.0,5.0,10.0
188.15999999997385,83.15999999997385,-83.15999999997385,5.0,5.0,10.0
188.16999999997384,83.16999999997384,-83.16999999997384,5.0,5.0,10.0
188.17999999997383,83.17999999997383,-83.17999999997383,5.0,5.0,10.0
188.18999999997382,83.18999999997382,-83.18999999997382,5.0,5.0,10.0
188.1999999999738,83.19999999997381,-83.19999999997381,5.0,5.0,10.0
188.2099999999738,83.2099999999738,-83.2099999999738,5.0,5.0,10.0
188.2199999999738,83.2199999999738,-83.2199999999738,5.0,5.0,10.0
188.22999999997378,83.22999999997378,-83.22999999997378,5.0,5.0,10.0
188.23999999997378,83.23999999997378,-83.23999999997378,5.0,5.0,10.0
188.24999999997377,83.24999999997377,-83.24999999997377,5.0,5.0,10.0
188.25999999997376,83.25999999997376,-83.25999999997376,5.0,5.0,10.0
188.26999999997375,83.26999999997375,-83.26999999997375,5.0,5.0,10.0
188.27999999997374,83.27999999997374,-83.27999999997374,5.0,5.0,10.0
188.28999999997373,83.28999999997373,-83.28999999997373,5.0,5.0,10.0
188.29999999997372,83.29999999997372,-83.29999999997372,5.0,5.0,10.0
188.3099999999737,83.30999999997371,-83.30999999997371,5.0,5.0,10.0
188.3199999999737,83.3199999999737,-83.3199999999737,5.0,5.0,10.0
188.3299999999737,83.3299999999737,-83.3299999999737,5.0,5.0,10.0
188.33999999997368,83.33999999997368,-83.33999999997368,5.0,5.0,10.0
188.34999999997368,83.34999999997368,-83.34999999997368,5.0,5.0,10.0
188.35999999997367,83.35999999997367,-83.35999999997367,5.0,5.0,10.0
188.36999999997366,83.36999999997366,-83.36999999997366,5.0,5.0,10.0
188.37999999997365,83.37999999997365,-83.37999999997365,5.0,5.0,10.0
188.38999999997364,83.38999999997364,-83.38999999997364,5.0,5.0,10.0
188.39999999997363,83.39999999997363,-83.39999999997363,5.0,5.0,10.0
188.40999999997362,83.40999999997362,-83.40999999997362,5.0,5.0,10.0
188.4199999999736,83.41999999997361,-83.41999999997361,5.0,5.0,10.0
188.4299999999736,83.4299999999736,-83.4299999999736,5.0,5.0,10.0
188.4399999999736,83.4399999999736,-83.4399999999736,5.0,5.0,10.0
188.44999999997358,83.44999999997358,-83.44999999997358,5.0,5.0,10.0
188.45999999997358,83.45999999997358,-83.45999999997358,5.0,5.0,10.0
188.46999999997357,83.46999999997357,-83.46999999997357,5.0,5.0,10.0
188.47999999997356,83.47999999997356,-83.47999999997356,5.0,5.0,10.0
188.48999999997355,83.48999999997355,-83.48999999997355,5.0,5.0,10.0
188.49999999997354,83.49999999997354,-83.49999999997354,5.0,5.0,10.0
188.50999999997353,83.50999999997353,-83.50999999997353,5.0,5.0,10.0
188.51999999997352,83.51999999997352,-83.51999999997352,5.0,5.0,10.0
188.5299999999735,83.52999999997351,-83.52999999997351,5.0,5.0,10.0
188.5399999999735,83.5399999999735,-83.5399999999735,5.0,5.0,10.0
188.5499999999735,83.5499999999735,-83.5499999999735,5.0,5.0,10.0
188.55999999997348,83.55999999997348,-83.55999999997348,5.0,5.0,10.0
188.56999999997348,83.56999999997348,-83.56999999997348,5.0,5.0,10.0
188.57999999997347,83.57999999997347,-83.57999999997347,5.0,5.0,10.0
188.58999999997346,83.58999999997346,-83.58999999997346,5.0,5.0,10.0
188.59999999997345,83.59999999997345,-83.59999999997345,5.0,5.0,10.0
188.60999999997344,83.60999999997344,-83.60999999997344,5.0,5.0,10.0
188.61999999997343,83.61999999997343,-83.61999999997343,5.0,5.0,10.0
188.62999999997342,83.62999999997342,-83.62999999997342,5.0,5.0,10.0
188.6399999999734,83.63999999997341,-83.63999999997341,5.0,5.0,10.0
188.6499999999734,83.6499999999734,-83.6499999999734,5.0,5.0,10.0
188.6599999999734,83.6599999999734,-83.6599999999734,5.0,5.0,10.0
188.66999999997338,83.66999999997338,-83.66999999997338,5.0,5.0,10.0
188.67999999997338,83.67999999997338,-83.67999999997338,5.0,5.0,10.0
188.68999999997337,83.68999999997337,-83.68999999997337,5.0,5.0,10.0
188.69999999997336,83.69999999997336,-83.69999999997336,5.0,5.0,10.0
188.70999999997335,83.70999999997335,-83.70999999997335,5.0,5.0,10.0
188.71999999997334,83.71999999997334,-83.71999999997334,5.0,5.0,10.0
188.72999999997333,83.72999999997333,-83.72999999997333,5.0,5.0,10.0
188.73999999997332,83.73999999997332,-83.73999999997332,5.0,5.0,10.0
188.7499999999733,83.74999999997331,-83.74999999997331,5.0,5.0,10.0
188.7599999999733,83.7599999999733,-83.7599999999733,5.0,5.0,10.0
188.7699999999733,83.7699999999733,-83.7699999999733,5.0,5.0,10.0
188.77999999997328,83.77999999997328,-83.77999999997328,5.0,5.0,10.0
188.78999999997328,83.78999999997328,-83.78999999997328,5.0,5.0,10.0
188.79999999997327,83.79999999997327,-83.79999999997327,5.0,5.0,10.0
188.80999999997326,83.80999999997326,-83.80999999997326,5.0,5.0,10.0
188.81999999997325,83.81999999997325,-83.81999999997325,5.0,5.0,10.0
188.82999999997324,83.82999999997324,-83.82999999997324,5.0,5.0,10.0
188.83999999997323,83.83999999997323,-83.83999999997323,5.0,5.0,10.0
188.84999999997322,83.84999999997322,-83.84999999997322,5.0,5.0,10.0
188.8599999999732,83.85999999997321,-83.85999999997321,5.0,5.0,10.0
188.8699999999732,83.8699999999732,-83.8699999999732,5.0,5.0,10.0
188.8799999999732,83.8799999999732,-83.8799999999732,5.0,5.0,10.0
188.88999999997318,83.88999999997318,-83.88999999997318,5.0,5.0,10.0
188.89999999997318,83.89999999997318,-83.89999999997318,5.0,5.0,10.0
188.90999999997317,83.90999999997317,-83.90999999997317,5.0,5.0,10.0
188.91999999997316,83.91999999997316,-83.91999999997316,5.0,5.0,10.0
188.92999999997315,83.92999999997315,-83.92999999997315,5.0,5.0,10.0
188.93999999997314,83.93999999997314,-83.93999999997314,5.0,5.0,10.0
188.94999999997313,83.94999999997313,-83.94999999997313,5.0,5.0,10.0
188.95999999997312,83.95999999997312,-83.95999999997312,5.0,5.0,10.0
188.9699999999731,83.96999999997311,-83.96999999997311,5.0,5.0,10.0
188.9799999999731,83.9799999999731,-83.9799999999731,5.0,5.0,10.0
188.9899999999731,83.9899999999731,-83.9899999999731,5.0,5.0,10.0
188.99999999997308,83.99999999997308,-83.99999999997308,5.0,5.0,10.0
189.00999999997308,84.00999999997308,-84.00999999997308,5.0,5.0,10.0
189.01999999997307,84.01999999997307,-84.01999999997307,5.0,5.0,10.0
189.02999999997306,84.02999999997306,-84.02999999997306,5.0,5.0,10.0
189.03999999997305,84.03999999997305,-84.03999999997305,5.0,5.0,10.0
189.04999999997304,84.04999999997304,-84.04999999997304,5.0,5.0,10.0
189.05999999997303,84.05999999997303,-84.05999999997303,5.0,5.0,10.0
189.06999999997302,84.06999999997302,-84.06999999997302,5.0,5.0,10.0
189.079999999973,84.07999999997301,-84.07999999997301,5.0,5.0,10.0
189.089999999973,84.089999999973,-84.089999999973,5.0,5.0,10.0
189.099999999973,84.099999999973,-84.099999999973,5.0,5.0,10.0
189.10999999997298,84.10999999997298,-84.10999999997298,5.0,5.0,10.0
189.11999999997298,84.11999999997298,-84.11999999997298,5.0,5.0,10.0
189.12999999997297,84.12999999997297,-84.12999999997297,5.0,5.0,10.0
189.13999999997296,84.13999999997296,-84.13999999997296,5.0,5.0,10.0
189.14999999997295,84.14999999997295,-84.14999999997295,5.0,5.0,10.0
189.15999999997294,84.15999999997294,-84.15999999997294,5.0,5.0,10.0
189.16999999997293,84.16999999997293,-84.16999999997293,5.0,5.0,10.0
189.17999999997292,84.17999999997292,-84.17999999997292,5.0,5.0,10.0
189.1899999999729,84.18999999997291,-84.18999999997291,5.0,5.0,10.0
189.1999999999729,84.1999999999729,-84.1999999999729,5.0,5.0,10.0
189.2099999999729,84.2099999999729,-84.2099999999729,5.0,5.0,10.0
189.21999999997288,84.21999999997288,-84.21999999997288,5.0,5.0,10.0
189.22999999997288,84.22999999997288,-84.22999999997288,5.0,5.0,10.0
189.23999999997287,84.23999999997287,-84.23999999997287,5.0,5.0,10.0
189.24999999997286,84.24999999997286,-84.24999999997286,5.0,5.0,10.0
189.25999999997285,84.25999999997285,-84.25999999997285,5.0,5.0,10.0
189.26999999997284,84.26999999997284,-84.26999999997284,5.0,5.0,10.0
189.27999999997283,84.27999999997283,-84.27999999997283,5.0,5.0,10.0
189.28999999997282,84.28999999997282,-84.28999999997282,5.0,5.0,10.0
189.2999999999728,84.29999999997281,-84.29999999997281,5.0,5.0,10.0
189.3099999999728,84.3099999999728,-84.3099999999728,5.0,5.0,10.0
189.3199999999728,84.3199999999728,-84.3199999999728,5.0,5.0,10.0
189.32999999997278,84.32999999997278,-84.32999999997278,5.0,5.0,10.0
189.33999999997278,84.33999999997278,-84.33999999997278,5.0,5.0,10.0
189.34999999997277,84.34999999997277,-84.34999999997277,5.0,5.0,10.0
189.35999999997276,84.35999999997276,-84.35999999997276,5.0,5.0,10.0
189.36999999997275,84.36999999997275,-84.36999999997275,5.0,5.0,10.0
189.37999999997274,84.37999999997274,-84.37999999997274,5.0,5.0,10.0
189.38999999997273,84.38999999997273,-84.38999999997273,5.0,5.0,10.0
189.39999999997272,84.39999999997272,-84.39999999997272,5.0,5.0,10.0
189.4099999999727,84.40999999997271,-84.40999999997271,5.0,5.0,10.0
189.4199999999727,84.4199999999727,-84.4199999999727,5.0,5.0,10.0
189.4299999999727,84.4299999999727,-84.4299999999727,5.0,5.0,10.0
189.43999999997268,84.43999999997268,-84.43999999997268,5.0,5.0,10.0
189.44999999997268,84.44999999997268,-84.44999999997268,5.0,5.0,10.0
189.45999999997267,84.45999999997267,-84.45999999997267,5.0,5.0,10.0
189.46999999997266,84.46999999997266,-84.46999999997266,5.0,5.0,10.0
189.47999999997265,84.47999999997265,-84.47999999997265,5.0,5.0,10.0
189.48999999997264,84.48999999997264,-84.48999999997264,5.0,5.0,10.0
189.49999999997263,84.49999999997263,-84.49999999997263,5.0,5.0,10.0
189.50999999997262,84.50999999997262,-84.50999999997262,5.0,5.0,10.0
189.5199999999726,84.51999999997261,-84.51999999997261,5.0,5.0,10.0
189.5299999999726,84.5299999999726,-84.5299999999726,5.0,5.0,10.0
189.5399999999726,84.5399999999726,-84.5399999999726,5.0,5.0,10.0
189.54999999997258,84.54999999997258,-84.54999999997258,5.0,5.0,10.0
189.55999999997258,84.55999999997258,-84.55999999997258,5.0,5.0,10.0
189.56999999997257,84.56999999997257,-84.56999999997257,5.0,5.0,10.0
189.57999999997256,84.57999999997256,-84.57999999997256,5.0,5.0,10.0
189.58999999997255,84.58999999997255,-84.58999999997255,5.0,5.0,10.0
189.59999999997254,84.59999999997254,-84.59999999997254,5.0,5.0,10.0
189.60999999997253,84.60999999997253,-84.60999999997253,5.0,5.0,10.0
189.61999999997252,84.61999999997252,-84.61999999997252,5.0,5.0,10.0
189.6299999999725,84.62999999997251,-84.62999999997251,5.0,5.0,10.0
189.6399999999725,84.6399999999725,-84.6399999999725,5.0,5.0,10.0
189.6499999999725,84.6499999999725,-84.6499999999725,5.0,5.0,10.0
189.65999999997248,84.65999999997248,-84.65999999997248,5.0,5.0,10.0
189.66999999997248,84.66999999997248,-84.66999999997248,5.0,5.0,10.0
189.67999999997247,84.67999999997247,-84.67999999997247,5.0,5.0,10.0
189.68999999997246,84.68999999997246,-84.68999999997246,5.0,5.0,10.0
189.69999999997245,84.69999999997245,-84.69999999997245,5.0,5.0,10.0
189.70999999997244,84.70999999997244,-84.70999999997244,5.0,5.0,10.0
189.71999999997243,84.71999999997243,-84.71999999997243,5.0,5.0,10.0
189.72999999997242,84.72999999997242,-84.72999999997242,5.0,5.0,10.0
189.7399999999724,84.73999999997241,-84.73999999997241,5.0,5.0,10.0
189.7499999999724,84.7499999999724,-84.7499999999724,5.0,5.0,10.0
189.7599999999724,84.7599999999724,-84.7599999999724,5.0,5.0,10.0
189.76999999997238,84.76999999997238,-84.76999999997238,5.0,5.0,10.0
189.77999999997238,84.77999999997238,-84.77999999997238,5.0,5.0,10.0
189.78999999997237,84.78999999997237,-84.78999999997237,5.0,5.0,10.0
189.79999999997236,84.79999999997236,-84.79999999997236,5.0,5.0,10.0
189.80999999997235,84.80999999997235,-84.80999999997235,5.0,5.0,10.0
189.81999999997234,84.81999999997234,-84.81999999997234,5.0,5.0,10.0
